14.968070731310432;0.00025
14.96774133252269;0.0005
14.969111803538597;0.00075
14.975482144259981;0.001
14.976852354588669;0.00125
14.974922434426478;0.0015
14.97789238367524;0.00175
14.97766220223678;0.002
14.979031890012923;0.00225
14.977001446905492;0.0025
14.980070872816317;0.00275
14.974740167647218;0.003
14.976109331300025;0.00325
14.980878363676561;0.0035
14.978847264678652;0.00375
14.97521603420813;0.004
14.976584672166812;0.00425
14.972953178456526;0.0045
14.972721552979104;0.00475
14.96908979563637;0.005
14.970457906330145;0.00525
14.966825884962258;0.0055
14.968193731434539;0.00575
14.972861445648812;0.006
14.970929027506905;0.00625
14.975596476910647;0.0065
14.976963793761861;0.00675
14.980030977962377;0.007
14.981398029414022;0.00725
14.984364948018623;0.0075
14.98413173367801;0.00775
14.987098386294008;0.008
14.985164905768446;0.00825
14.991531292003154;0.0085
14.99289754489996;0.00875
14.999263664360692;0.009
14.998929650287183;0.00925
15.010295502581256;0.0095
15.011661221144747;0.00975
15.018026805879481;0.01
15.019392256687288;0.01025
15.025757573470003;0.0105
15.027122756129451;0.01075
15.035187804567467;0.011
15.03485271868588;0.01125
15.04461749838652;0.0115
15.047582143571223;0.01175
15.057346654141815;0.012
15.058711030000133;0.01225
15.073375271048008;0.0125
15.074739377187269;0.01275
15.084403348319755;0.013
15.087467184347297;0.01325
15.083830885171729;0.0135
15.083494450694882;0.01375
15.058257880818594;0.014
15.057921175444699;0.01425
15.03428433447503;0.0145
15.035647357811424;0.01475
15.02531024535572;0.015
15.026672997009749;0.01525
15.029735612675347;0.0155
15.029398092254354;0.01575
15.037460435648605;0.016
15.038822642759941;0.01625
15.045184713490197;0.0165
15.044846647741213;0.01675
15.044608445414829;0.017
15.045970106412879;0.01725
15.042331630637205;0.0175
15.04369301798965;0.01775
15.038354268372052;0.018
15.03971538168625;0.01825
15.02277635783409;0.0185
15.024137196717412;0.01875
14.995497898238057;0.019
14.995158462297866;0.01925
15.018218888798687;0.0195
15.02287917764236;0.01975
15.11923932873073;0.02
15.123899341965645;0.02025
